Date,Open,High,Low,Close,Adj Close,Volume
2018-04-04,69.919998,71.599998,69.830002,71.510002,64.961998,2327400
2018-04-05,71.790001,72.230003,71.739998,72.019997,65.425293,1838000
2018-04-06,71.610001,71.949997,70.440002,70.820000,64.335175,2829000
2018-04-09,71.379997,72.010002,71.150002,71.190002,64.671310,1103200
2018-04-10,72.040001,72.459999,71.820000,72.300003,65.679665,2217900
2018-04-11,71.910004,72.419998,71.910004,71.980003,65.388969,1176700
2018-04-12,72.250000,72.610001,72.190002,72.379997,65.752342,903000
2018-04-13,72.660004,72.730003,71.980003,72.220001,65.606979,1387300
2018-04-16,72.459999,72.699997,72.320000,72.570000,65.924934,1998600
2018-04-17,72.830002,73.300003,72.769997,73.099998,66.406403,865600
2018-04-18,73.370003,73.529999,73.190002,73.339996,66.624413,1449400
2018-04-19,73.239998,73.300003,72.750000,73.029999,66.342819,2655800
2018-04-20,72.910004,72.910004,72.260002,72.459999,65.825005,1393100
2018-04-23,72.470001,72.620003,72.099998,72.360001,65.734154,1485700
2018-04-24,72.610001,72.690002,71.339996,71.669998,65.107330,2147300
2018-04-25,71.559998,71.779999,71.099998,71.680000,65.116432,1268500
2018-04-26,71.980003,72.449997,71.889999,72.260002,65.643333,2000200
2018-04-27,72.449997,72.510002,72.120003,72.410004,65.779579,715700
2018-04-30,72.519997,72.660004,71.970001,71.989998,65.398048,2476500
2018-05-01,71.889999,71.940002,71.360001,71.910004,65.325363,2009500
2018-05-02,72.080002,72.220001,71.519997,71.610001,65.052841,1076500
2018-05-03,71.440002,71.790001,70.739998,71.620003,65.061920,3695400
2018-05-04,71.180000,72.410004,71.150002,72.220001,65.606979,1295400
2018-05-07,72.269997,72.550003,72.160004,72.339996,65.715996,1525700
2018-05-08,72.220001,72.389999,72.010002,72.370003,65.743233,1379300
2018-05-09,72.459999,72.900002,72.379997,72.790001,66.124809,1380200
2018-05-10,73.080002,73.599998,73.080002,73.529999,66.797020,1432300
2018-05-11,73.669998,73.820000,73.510002,73.690002,66.942368,1153400
2018-05-14,73.879997,74.099998,73.709999,73.800003,67.042297,1010400
2018-05-15,73.269997,73.309998,72.930000,73.160004,66.460915,1918900
2018-05-16,73.279999,73.599998,73.239998,73.489998,66.760696,800100
2018-05-17,73.349998,73.650002,73.199997,73.400002,66.678932,834200
2018-05-18,73.220001,73.269997,73.050003,73.150002,66.451828,1103900
2018-05-21,73.529999,73.730003,73.470001,73.620003,66.878784,1113500
2018-05-22,73.769997,73.910004,73.459999,73.540001,66.806114,1004600
2018-05-23,72.940002,73.389999,72.830002,73.389999,66.669846,1499400
2018-05-24,73.180000,73.290001,72.639999,73.120003,66.424576,1613500
2018-05-25,72.900002,73.050003,72.790001,72.910004,66.233810,1009100
2018-05-29,72.260002,72.379997,71.470001,71.800003,65.225456,2512500
2018-05-30,72.180000,72.790001,72.110001,72.739998,66.079361,2082800
2018-05-31,72.570000,72.610001,72.169998,72.330002,65.706917,2328100
2018-06-01,72.820000,73.099998,72.730003,73.080002,66.388245,2917200
2018-06-04,73.430000,73.589996,73.349998,73.510002,66.778862,2303500
2018-06-05,73.470001,73.529999,73.199997,73.430000,66.706177,3769900
2018-06-06,73.680000,74.129997,73.519997,74.129997,67.342079,3887300
2018-06-07,74.190002,74.209999,73.599998,73.800003,67.042297,1508700
2018-06-08,73.650002,74.010002,73.559998,73.949997,67.178566,1019100
2018-06-11,74.080002,74.349998,74.050003,74.190002,67.396591,1544500
2018-06-12,74.139999,74.250000,73.919998,74.089996,67.305740,1069300
2018-06-13,74.110001,74.250000,73.760002,73.940002,67.169487,2879700
2018-06-14,74.040001,74.160004,73.820000,73.919998,67.151306,2136900
2018-06-15,73.559998,73.699997,73.279999,73.629997,66.887878,1418200
2018-06-18,73.040001,73.330002,72.889999,73.309998,66.597168,3441800
2018-06-19,71.629997,72.050003,71.489998,72.010002,66.139763,3575900
2018-06-20,72.269997,72.360001,72.050003,72.180000,66.295906,1678600
2018-06-21,72.010002,72.029999,71.510002,71.639999,65.799934,2327700
2018-06-22,72.220001,72.290001,71.940002,72.019997,66.148972,1135400
2018-06-25,71.639999,71.639999,70.660004,71.000000,65.212120,4242400
2018-06-26,71.230003,71.339996,70.900002,71.099998,65.303947,1539200
2018-06-27,71.209999,71.510002,70.389999,70.410004,64.670204,2887000
2018-06-28,70.449997,70.930000,70.209999,70.779999,65.010040,2791200
2018-06-29,71.279999,71.580002,71.120003,71.120003,65.322327,1957800
2018-07-02,70.339996,70.940002,70.339996,70.910004,65.129440,3574200
2018-07-03,71.330002,71.330002,70.779999,70.849998,65.074326,1373600
2018-07-05,71.279999,71.379997,70.970001,71.360001,65.542763,2242300
2018-07-06,71.430000,72.000000,71.360001,71.879997,66.020355,6346100
2018-07-09,72.320000,72.629997,72.279999,72.580002,66.663300,2888800
2018-07-10,72.599998,72.769997,72.540001,72.730003,66.801079,1961000
2018-07-11,72.059998,72.330002,71.739998,71.870003,66.011185,2244400
2018-07-12,72.320000,72.559998,72.150002,72.550003,66.635750,1555900
2018-07-13,72.510002,72.680000,72.360001,72.660004,66.736778,1245500
2018-07-16,72.650002,72.660004,72.430000,72.559998,66.644936,776100
2018-07-17,72.320000,72.889999,72.309998,72.839996,66.902100,1153500
2018-07-18,72.769997,72.919998,72.620003,72.879997,66.938858,1080500
2018-07-19,72.489998,72.739998,72.360001,72.540001,66.626564,2698700
2018-07-20,72.650002,72.910004,72.610001,72.790001,66.856178,1718900
2018-07-23,72.660004,72.820000,72.550003,72.790001,66.856178,1973300
2018-07-24,73.250000,73.480003,72.989998,73.160004,67.196022,2234800
2018-07-25,73.290001,73.940002,73.110001,73.879997,67.857323,2238100
2018-07-26,73.510002,73.760002,73.510002,73.570000,67.572601,977300
2018-07-27,73.750000,73.800003,73.129997,73.349998,67.370529,2899500
2018-07-30,73.500000,73.500000,73.010002,73.110001,67.150093,1703700
2018-07-31,73.349998,73.519997,73.160004,73.300003,67.324615,1961400
2018-08-01,73.269997,73.410004,72.970001,73.139999,67.177658,2460800
2018-08-02,72.510002,73.139999,72.440002,73.099998,67.140907,2475500
2018-08-03,73.099998,73.389999,73.050003,73.370003,67.388908,912700
2018-08-06,73.129997,73.459999,73.059998,73.360001,67.379723,1036000
2018-08-07,73.129997,73.900002,73.129997,73.699997,67.692001,1652900
2018-08-08,73.680000,73.800003,73.529999,73.709999,67.701195,1906800
2018-08-09,73.739998,73.830002,73.510002,73.519997,67.526665,657100
2018-08-10,72.720001,72.820000,72.440002,72.650002,66.727600,2170800
2018-08-13,72.519997,72.709999,72.120003,72.220001,66.332649,1455300
2018-08-14,72.449997,72.639999,72.269997,72.550003,66.635750,1365400
2018-08-15,71.839996,71.849998,71.220001,71.690002,65.845856,2889300
2018-08-16,72.129997,72.510002,72.120003,72.230003,66.341850,1599400
2018-08-17,72.180000,72.739998,72.059998,72.559998,66.644936,1409900
2018-08-20,72.739998,72.889999,72.680000,72.830002,66.892929,1200100
2018-08-21,73.110001,73.410004,73.110001,73.169998,67.205208,1486500
2018-08-22,73.230003,73.430000,73.180000,73.279999,67.306229,1492800
2018-08-23,73.160004,73.320000,72.900002,72.930000,66.984779,2118200
2018-08-24,73.220001,73.559998,73.220001,73.489998,67.499123,1384900
2018-08-27,73.900002,74.290001,73.889999,74.199997,68.151245,3820400
2018-08-28,74.430000,74.440002,74.169998,74.239998,68.187981,4793400
2018-08-29,74.250000,74.699997,74.190002,74.680000,68.592117,1853200
2018-08-30,74.239998,74.330002,73.870003,74.040001,68.004288,1809400
2018-08-31,73.809998,74.089996,73.570000,73.809998,67.793030,2993500
2018-09-04,73.400002,73.470001,73.120003,73.400002,67.416458,2286900
2018-09-05,73.089996,73.160004,72.709999,73.000000,67.049072,1389000
2018-09-06,72.970001,73.080002,72.449997,72.739998,66.810257,1799900
2018-09-07,72.389999,72.720001,72.260002,72.440002,66.534714,1790900
2018-09-10,72.779999,72.839996,72.540001,72.559998,66.644936,1797800
2018-09-11,72.300003,72.809998,72.180000,72.779999,66.847008,1518600
2018-09-12,72.760002,73.089996,72.599998,72.919998,66.975578,1767300
2018-09-13,73.419998,73.580002,73.239998,73.419998,67.434830,2042800
2018-09-14,73.510002,73.660004,73.279999,73.480003,67.489937,3032400
2018-09-17,73.500000,73.559998,73.190002,73.239998,67.269501,1796000
2018-09-18,73.489998,73.879997,73.459999,73.760002,67.747124,2069900
2018-09-19,73.800003,74.070000,73.800003,73.949997,67.921608,1594500
2018-09-20,74.440002,74.779999,74.389999,74.650002,68.564560,1827300
2018-09-21,74.800003,74.889999,74.669998,74.690002,68.601311,1295800
2018-09-24,74.489998,74.550003,74.279999,74.339996,68.279831,931800
2018-09-25,74.660004,74.660004,74.440002,74.489998,68.417595,1031100
2018-09-26,74.550003,74.949997,74.349998,74.440002,68.371689,2505900
2018-09-27,74.430000,74.820000,74.419998,74.440002,68.371689,2164600
2018-09-28,74.160004,74.480003,74.099998,74.260002,68.206352,4742900
2018-10-01,74.629997,74.750000,74.330002,74.470001,68.399246,1648500
2018-10-02,74.120003,74.370003,74.040001,74.220001,68.169617,1416800
2018-10-03,74.500000,74.550003,74.040001,74.169998,68.123688,1080500
2018-10-04,73.830002,73.839996,72.959999,73.379997,67.398079,2369900
2018-10-05,73.300003,73.419998,72.529999,72.949997,67.003136,2577500
2018-10-08,72.559998,72.879997,72.199997,72.830002,66.892929,2684300
2018-10-09,72.430000,72.900002,72.300003,72.690002,66.764343,1526800
2018-10-10,72.440002,72.440002,70.489998,70.580002,64.826340,8818400
2018-10-11,70.349998,70.720001,68.910004,69.389999,63.733349,14971000
2018-10-12,70.489998,70.489998,69.339996,70.230003,64.504868,5689200
2018-10-15,70.010002,70.370003,69.760002,69.849998,64.155861,3722100
2018-10-16,70.529999,71.389999,70.430000,71.260002,65.450905,8686000
2018-10-17,71.150002,71.260002,70.500000,71.070000,65.276398,4446300
2018-10-18,70.660004,70.830002,69.610001,69.930000,64.229332,3787500
2018-10-19,70.239998,70.709999,69.910004,70.070000,64.357918,3358200
2018-10-22,70.269997,70.360001,69.699997,69.889999,64.192589,2020000
2018-10-23,68.699997,69.669998,68.230003,69.349998,63.696594,4222700
2018-10-24,69.190002,69.239998,67.209999,67.430000,61.933128,4995800
2018-10-25,67.779999,68.760002,67.580002,68.389999,62.814888,4275400
2018-10-26,67.360001,68.150002,66.629997,67.470001,61.969856,9071100
2018-10-29,68.160004,68.480003,66.230003,67.029999,61.565735,6536500
2018-10-30,67.019997,68.050003,66.970001,67.989998,62.447468,5115500
2018-10-31,68.720001,69.190002,68.580002,68.739998,63.136333,3397900
2018-11-01,69.150002,69.739998,68.849998,69.699997,64.018082,4500200
2018-11-02,70.190002,70.309998,69.019997,69.570000,63.898682,4146100
2018-11-05,69.559998,69.900002,69.400002,69.779999,64.091568,2073300
2018-11-06,69.709999,70.120003,69.680000,70.080002,64.367119,2304500
2018-11-07,70.690002,71.370003,70.540001,71.360001,65.542763,1902000
2018-11-08,71.050003,71.180000,70.580002,70.779999,65.010040,1668200
2018-11-09,70.349998,70.370003,69.750000,70.180000,64.458939,2925900
2018-11-12,69.849998,69.889999,68.760002,68.889999,63.274109,3088100
2018-11-13,69.019997,69.669998,68.800003,68.989998,63.365955,3785800
2018-11-14,69.410004,69.610001,68.349998,68.739998,63.136333,3351800
2018-11-15,68.449997,69.559998,68.129997,69.400002,63.742542,6045200
2018-11-16,69.019997,69.730003,68.919998,69.580002,63.907867,4191300
2018-11-19,69.379997,69.410004,68.320000,68.529999,62.943459,11799700
2018-11-20,67.559998,67.879997,67.029999,67.279999,61.795349,5946700
2018-11-21,67.919998,68.300003,67.800003,67.900002,62.364815,3029500
2018-11-23,67.370003,67.709999,67.269997,67.449997,61.951504,1215300
2018-11-26,68.150002,68.449997,68.050003,68.440002,62.860798,4068100
2018-11-27,68.129997,68.519997,67.940002,68.519997,62.934288,3520700
2018-11-28,68.760002,69.910004,68.470001,69.910004,64.210968,3695100
2018-11-29,69.589996,69.989998,69.320000,69.620003,63.944599,2948500
2018-11-30,69.500000,69.900002,69.379997,69.830002,64.137474,3109800
2018-12-03,70.980003,71.029999,70.400002,70.730003,64.964127,3838500
2018-12-04,70.540001,70.620003,68.669998,68.750000,63.145535,4112400
2018-12-06,67.500000,68.449997,66.769997,68.449997,62.869980,9554700
2018-12-07,68.330002,68.760002,66.949997,67.139999,61.666771,9034900
2018-12-10,66.959999,67.230003,65.910004,66.940002,61.483078,7898900
2018-12-11,67.690002,67.849998,66.680000,67.029999,61.565735,12914300
2018-12-12,67.900002,68.440002,67.720001,67.739998,62.217850,5630900
2018-12-13,67.959999,68.139999,67.459999,67.680000,62.162746,5521400
2018-12-14,67.000000,67.250000,66.489998,66.589996,61.161602,5837000
2018-12-17,66.430000,66.629997,65.199997,65.580002,60.233944,9241500
2018-12-18,65.320000,65.570000,64.650002,64.949997,60.204273,8860000
2018-12-19,65.120003,65.980003,63.730000,64.050003,59.370045,6191300
2018-12-20,64.059998,64.360001,63.009998,63.490002,58.850956,14400300
2018-12-21,63.439999,64.059998,62.150002,62.290001,57.738636,13965000
2018-12-24,62.150002,62.369999,61.139999,61.180000,56.709743,7077900
2018-12-26,61.549999,63.450001,61.009998,63.439999,58.804615,15493100
2018-12-27,62.709999,63.750000,61.939999,63.740002,59.082691,13249900
2018-12-28,64.080002,64.470001,63.580002,63.849998,59.225533,13396000
2018-12-31,64.139999,64.400002,63.770000,64.160004,59.513084,8905900
2019-01-02,63.279999,64.300003,63.169998,64.139999,59.494530,6642200
2019-01-03,63.750000,63.799999,62.910000,63.049999,58.483479,5111900
2019-01-04,63.919998,65.230003,63.849998,65.059998,60.347900,6289000
2019-01-07,65.110001,65.779999,64.930000,65.459999,60.718925,3630900
2019-01-08,65.949997,66.099998,65.459999,65.940002,61.164165,4535800
2019-01-09,66.330002,66.769997,66.129997,66.550003,61.729980,3461600
2019-01-10,66.220001,66.860001,66.080002,66.860001,62.017529,3110900
2019-01-11,66.410004,66.660004,66.279999,66.620003,61.794914,15803900
2019-01-14,66.150002,66.470001,66.019997,66.239998,61.442440,4467500
2019-01-15,66.430000,66.919998,66.430000,66.839996,61.998974,4393300
2019-01-16,67.000000,67.260002,66.940002,67.029999,62.175213,4148500
2019-01-17,66.800003,67.699997,66.739998,67.519997,62.629723,3570900
2019-01-18,68.019997,68.360001,67.820000,68.230003,63.288307,5224300
2019-01-22,67.669998,67.760002,66.940002,67.330002,62.453487,7538200
2019-01-23,67.699997,67.800003,66.959999,67.500000,62.611176,4049500
2019-01-24,67.500000,67.739998,67.309998,67.620003,62.722485,4520900
2019-01-25,68.220001,68.500000,68.150002,68.370003,63.418167,5303400
2019-01-28,67.830002,67.900002,67.440002,67.900002,62.982204,9778000
2019-01-29,68.080002,68.180000,67.769997,67.910004,62.991497,3944000
2019-01-30,68.260002,69.110001,68.070000,68.870003,63.881958,4186000
2019-01-31,68.910004,69.419998,68.800003,69.320000,64.299347,5528500
2019-02-01,69.309998,69.459999,69.080002,69.239998,64.225151,4794400
2019-02-04,69.220001,69.639999,69.040001,69.639999,64.596176,2342900
2019-02-05,69.860001,70.110001,69.809998,70.050003,64.976479,4445100
2019-02-06,69.970001,70.019997,69.690002,69.779999,64.726051,4517600
2019-02-07,69.400002,69.449997,68.690002,69.050003,64.048912,3067000
2019-02-08,68.739998,69.029999,68.430000,69.029999,64.030357,3991200
2019-02-11,69.120003,69.180000,68.820000,68.940002,63.946880,2323100
2019-02-12,69.449997,69.870003,69.449997,69.790001,64.735321,2141700
2019-02-13,69.959999,70.160004,69.820000,69.830002,64.772415,2355700
2019-02-14,69.639999,70.070000,69.459999,69.790001,64.735321,5637300
2019-02-15,70.269997,70.510002,70.190002,70.510002,65.403183,2482800
2019-02-19,70.330002,70.889999,70.300003,70.750000,65.625801,939000
2019-02-20,70.790001,71.139999,70.760002,70.940002,65.802032,1790300
2019-02-21,70.879997,70.879997,70.519997,70.769997,65.644341,2037700
2019-02-22,71.000000,71.269997,70.930000,71.199997,66.043182,1467400
2019-02-25,71.629997,71.750000,71.370003,71.379997,66.210144,1959700
2019-02-26,71.290001,71.639999,71.279999,71.430000,66.256531,1988300
2019-02-27,71.290001,71.419998,70.989998,71.279999,66.117401,1956700
2019-02-28,71.169998,71.260002,70.959999,71.029999,65.885506,7012700
2019-03-01,71.489998,71.580002,71.120003,71.410004,66.237991,4186600
2019-03-04,71.690002,71.709999,70.669998,71.199997,66.043182,3677900
2019-03-05,71.260002,71.389999,71.050003,71.209999,66.052467,2561500
2019-03-06,71.290001,71.290001,70.830002,70.860001,65.727814,2935400
2019-03-07,70.709999,70.709999,69.959999,70.120003,65.041420,3671300
2019-03-08,69.570000,69.980003,69.500000,69.940002,64.874466,3024800
2019-03-11,70.160004,70.910004,70.160004,70.870003,65.737106,1635700
2019-03-12,71.000000,71.220001,70.970001,71.139999,65.987556,6770500
2019-03-13,71.349998,71.720001,71.309998,71.550003,66.367844,3341200
2019-03-14,71.519997,71.610001,71.370003,71.480003,66.302933,1564200
2019-03-15,71.809998,72.190002,71.779999,72.059998,66.840897,3079900
2019-03-18,72.160004,72.459999,72.120003,72.459999,67.211937,1392000
2019-03-19,72.720001,72.879997,72.290001,72.519997,67.267593,4977800
2019-03-20,72.360001,72.830002,71.949997,72.339996,67.100632,4063800
2019-03-21,72.080002,72.889999,72.040001,72.849998,67.573677,2173200
2019-03-22,72.239998,72.349998,71.330002,71.339996,66.173058,4214500
2019-03-25,71.279999,71.559998,71.019997,71.330002,66.163780,4008400
2019-03-26,71.790001,72.070000,71.510002,71.820000,66.618286,2033200
2019-03-27,71.820000,71.940002,71.089996,71.489998,66.312195,2407800
2019-03-28,71.550003,71.760002,71.300003,71.699997,66.506973,1878100
2019-03-29,72.110001,72.160004,71.769997,72.150002,66.924393,3205800
2019-04-01,72.760002,73.070000,72.680000,73.029999,67.740654,2565200
2019-04-02,73.029999,73.059998,72.769997,73.000000,67.712830,1889700
2019-04-03,73.410004,73.639999,73.180000,73.339996,68.028191,3175500
2019-04-04,73.300003,73.470001,73.199997,73.449997,68.130226,1991000
2019-04-05,73.570000,73.750000,73.489998,73.730003,68.389954,1064000
2019-04-08,73.660004,73.820000,73.480003,73.820000,68.473434,1006600
2019-04-09,73.610001,73.610001,73.330002,73.430000,68.111679,1170200
2019-04-10,73.550003,73.739998,73.459999,73.739998,68.399231,1573000
2019-04-11,73.680000,73.699997,73.410004,73.510002,68.185875,1257600
2019-04-12,74.010002,74.139999,73.900002,74.029999,68.668221,1460400
2019-04-15,74.089996,74.089996,73.779999,74.000000,68.640396,1522800
2019-04-16,74.250000,74.269997,73.989998,74.080002,68.714607,1637000
2019-04-17,74.430000,74.449997,73.980003,74.110001,68.742439,2266500
2019-04-18,74.099998,74.199997,73.849998,74.129997,68.760971,2703600
2019-04-22,73.839996,74.120003,73.839996,74.120003,68.751709,1286500
2019-04-23,74.110001,74.570000,74.029999,74.519997,69.122734,685800
2019-04-24,74.339996,74.360001,74.059998,74.110001,68.742439,3025400
2019-04-25,74.029999,74.169998,73.739998,74.089996,68.723869,2909700
2019-04-26,74.129997,74.389999,73.959999,74.370003,68.983604,1497000
2019-04-29,74.410004,74.680000,74.379997,74.550003,69.150566,1511900
2019-04-30,74.480003,74.669998,74.160004,74.620003,69.215500,1468800
2019-05-01,74.699997,74.870003,74.080002,74.110001,68.742439,2759800
2019-05-02,74.089996,74.279999,73.639999,73.940002,68.584747,2356200
2019-05-03,74.339996,74.750000,74.330002,74.720001,69.308250,1628500
2019-05-06,73.239998,74.209999,73.209999,74.099998,68.733162,2460600
2019-05-07,73.470001,73.529999,72.449997,72.839996,67.564415,2985700
2019-05-08,72.790001,73.230003,72.680000,72.800003,67.527298,3831500
2019-05-09,72.050003,72.580002,71.639999,72.430000,67.184113,2799700
2019-05-10,72.339996,73.000000,71.610001,72.879997,67.601517,2358700
2019-05-13,71.419998,71.570000,70.800003,71.050003,65.904068,2583300
2019-05-14,71.370003,72.000000,71.339996,71.709999,66.516251,2538700
2019-05-15,71.269997,72.180000,71.169998,72.000000,66.785248,1995100
2019-05-16,72.190002,72.930000,72.190002,72.540001,67.286148,1074000
2019-05-17,71.959999,72.559998,71.940002,71.989998,66.775986,2023600
2019-05-20,71.620003,71.900002,71.410004,71.550003,66.367844,956500
2019-05-21,72.040001,72.290001,71.940002,72.199997,66.970764,742800
2019-05-22,71.940002,72.180000,71.849998,71.910004,66.701782,1598900
2019-05-23,71.279999,71.279999,70.800003,71.099998,65.950432,2381100
2019-05-24,71.580002,71.699997,71.279999,71.489998,66.312195,890300
2019-05-28,71.559998,71.769997,70.879997,70.879997,65.746376,9210400
2019-05-29,70.550003,70.680000,70.139999,70.470001,65.366066,7753600
2019-05-30,70.639999,70.879997,70.500000,70.779999,65.653618,4759900
2019-05-31,70.010002,70.349998,69.860001,70.089996,65.013573,2542200
2019-06-03,70.180000,71.779999,69.889999,70.220001,65.134171,6591200
2019-06-04,70.669998,71.360001,70.519997,71.360001,66.191620,4660300
2019-06-05,71.669998,71.680000,71.190002,71.610001,66.423500,2512200
2019-06-06,71.699997,72.110001,71.529999,71.989998,66.775986,2228900
2019-06-07,72.290001,72.989998,72.290001,72.750000,67.480934,1991900
2019-06-10,73.070000,73.440002,73.050003,73.059998,67.768478,2629300
2019-06-11,73.610001,73.739998,73.080002,73.269997,67.963272,2006600
2019-06-12,73.019997,73.139999,72.830002,72.849998,67.573677,853100
